assigneduser,type,subtype,foldername,priority1,priority2,process,status,duetostart,duetoend,peoplename,namelast,case_task_id,housenumber,streetname,propx,propy,latitude,longitude,location
Gerard Ambrose,EP,R- 101 Single Family Houses,7607 CRESTON LN BLDG 2,,,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-000874 EP,7607,CRESTON,3123844.5,10098060,30.34251322,-97.71058325,"
,  
(30.34251322, -97.71058325)"
Hector Nava,EP,R- 101 Single Family Houses,7409 PULLMAN CV,,,301 Electrical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-032903 EP,7409,PULLMAN,3118486.1275,10025879.72875,30.14444804,-97.73291371,"
,  
(30.14444804, -97.73291371)"
Adrian Rios,PP,R- 103 Two Family Bldgs,8008 BIRD SONG CIR,,,505 Sewer Yard Line,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-049365 PP,8008,BIRD SONG,3093988.67812499,10041979.4525,30.1902549,-97.80923863,"
,  
(30.1902549, -97.80923863)"
Jack Garcia,BP,C-1001 Commercial Finish Out,2011 SAN ANTONIO ST UNIT FLR7,,,109 TCO Occupancy,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2022-034282 BP,2011,SAN ANTONIO,3114171,10076309,30.28334633,-97.74284654,"
,  
(30.28334633, -97.74284654)"
Jose Leyva,BP,C-1000 Commercial Remodel,1302 PARKER LN,,,112 Final Building,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,PARKER HILLSIDE APARTMENTS LLC,,2026-023153 BP,1302,PARKER,3118311,10061424,30.24216416,-97.7308371,"
,  
(30.24216416, -97.7308371)"
Scott Roberts,BP,C-1000 Commercial Remodel,4801 FREIDRICH LN BLDG 3 UNIT 323,,,106 Fire Resistance-Rated Construction,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-028778 BP,4801,FREIDRICH,3111791,10047778,30.20507119,-97.75248167,"
,  
(30.20507119, -97.75248167)"
Levi Singleton,MP,Residential,7823 PALACIOS DR,,,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,SOLIMAN KAMAL,,2026-046066 MP,7823,PALACIOS,3082328,10048418,30.20867586,-97.84568108,"
,  
(30.20867586, -97.84568108)"
Joshua Ojeda,MP,C-1000 Commercial Remodel,1200 E RUNDBERG LN,,1,400 Mechanical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-039852 MP,1200,RUNDBERG,3133267,10102499,30.35410098,-97.68038584,"
,  
(30.35410098, -97.68038584)"
Don Welch,PP,C-1000 Commercial Remodel,96 RED RIVER ST,,,521 Final Plumbing,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-096041 PP,96,RED RIVER,3115504,10068425,30.26158903,-97.73920695,"
,  
(30.26158903, -97.73920695)"
Phillip Cantrell,PP,C-1000 Commercial Remodel,825 E HOWARD LN,,,503 Plumbing Gas Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-044011 PP,825,HOWARD,3142084,10123681,30.41174506,-97.65082047,"
,  
(30.41174506, -97.65082047)"
Mike Franke,BP,R- 434 Addition & Alterations,8413 BANGOR BND,,,101 Building Layout,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,NG CHIN & LINGQI WU,,2026-048572 BP,8413,BANGOR,3123309,10102226,30.35399959,-97.71196919,"
,  
(30.35399959, -97.71196919)"
Martin Johnsen,EP,"C- 437 Addn, Alter, Convn-NonRes",1715 GUADALUPE ST,,4,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2024-109470 EP,1715,GUADALUPE,3114544,10075208,30.28029596,-97.7417464,"
,  
(30.28029596, -97.7417464)"
Scott Roberts,BP,C-1000 Commercial Remodel,9900 S IH 35 SVRD SB BLDG A UNIT 200,,,106 Fire Resistance-Rated Construction,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-027290 BP,9900,IH 35,3099604,10029695,30.15613523,-97.7923582,"
,  
(30.15613523, -97.7923582)"
Hector Nava,BP,R- 101 Single Family Houses,8602 CHALGRIN PL,,,104  Insulation,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-009340 BP,8602,CHALGRIN,3124834,10024460,30.14013594,-97.71294286,"
,  
(30.14013594, -97.71294286)"
Anthony Andrews,PP,Residential,6709 CROMARTY LN,,,521 Final Plumbing,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-033308 PP,6709,CROMARTY,3155281,10102742,30.35330654,-97.61059276,"
,  
(30.35330654, -97.61059276)"
Jack Garcia,BP,C-1001 Commercial Finish Out,2011 SAN ANTONIO ST UNIT FLR7,,,109 TCO Occupancy,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2022-034281 BP,2011,SAN ANTONIO,3114171,10076309,30.28334633,-97.74284654,"
,  
(30.28334633, -97.74284654)"
Joshua Ojeda,MP,C- 105 Five or More Family Bldgs,2215 GREENWOOD AVE,,4,400 Mechanical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2023-090063 MP,2215,GREENWOOD,3127711,10078242,30.28778574,-97.69981665,"
,  
(30.28778574, -97.69981665)"
Michelle Riffe,PP,C- 319 Churches and Othr Religious Bldgs,7808 RIALTO BLVD BLDG 4,,,507 Gas Yard Line,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-029177 PP,7808,RIALTO,3071780,10064677,30.25401461,-97.87792889,"
,  
(30.25401461, -97.87792889)"
Victor Acquarola,MP,R- 101 Single Family Houses,10500 FOUNDATION RD,,,400 Mechanical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-011782 MP,10500,FOUNDATION,3084919.22687501,10133823.376875,30.44328749,-97.83139968,"
,  
(30.44328749, -97.83139968)"
Martin Johnsen,EP,Residential,13408 UNDERBANK RD,,,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-026891 EP,13408,UNDERBANK,3150953,10118634,30.39728082,-97.623083,"
,  
(30.39728082, -97.623083)"
Hector Nava,BP,R- 101 Single Family Houses,7304 STITZEL WELLER DR,,,101 Building Layout,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-024520 BP,7304,STITZEL WELLER,3120405,10027360,30.14839355,-97.72673509,"
,  
(30.14839355, -97.72673509)"
Hector Nava,PP,R- 101 Single Family Houses,8813 PEDAL BOAT DR,,,500 Plumbing Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-042350 PP,8813,PEDAL BOAT,3127216.15000001,10024782.40625,30.14086768,-97.70538501,"
,  
(30.14086768, -97.70538501)"
Adrian Rios,PP,R- 103 Two Family Bldgs,8014 BIRD SONG CIR,,,505 Sewer Yard Line,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-049400 PP,8014,BIRD SONG,3093924.61562499,10041931.535625,30.19012718,-97.80944478,"
,  
(30.19012718, -97.80944478)"
Mike Franke,MP,Residential,2201 THORNWILD PASS,,,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,ARNESON KAREN & JASON,,2025-145005 MP,2201,THORNWILD,3126250,10123532,30.41237543,-97.70104912,"
,  
(30.41237543, -97.70104912)"
Robin Quick,EP,Residential,5302 WOLF RUN,,,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-052208 EP,5302,WOLF,3080757,10056374,30.23064256,-97.85009099,"
,  
(30.23064256, -97.85009099)"
Tannen Andrews,BP,C-1001 Commercial Finish Out,200 W 6TH ST UNIT 2380,,,106 Fire Resistance-Rated Construction,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-162943 BP,200,6TH,3113819.5275,10070983.7225,30.26873045,-97.74435239,"
,  
(30.26873045, -97.74435239)"
Levi Singleton,BP,R- 435 Renovations/Remodel,12208 BARRAS BRANCH DR,,411,102 Foundation,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-028730 BP,12208,BARRAS BRANCH,3081672.129999995,10026573.079999998,30.14866701,-97.84930096,"
,  
(30.14866701, -97.84930096)"
Noe Rodriguez,PP,R- 101 Single Family Houses,1410 PEREZ ST--BLDG 2,,102,503 Plumbing Gas Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-161820 PP,1410,PEREZ,3130050.62,10075794.85,30.28090647,-97.69259013,"
,  
(30.28090647, -97.69259013)"
Frank Nanyes,EP,R- 101 Single Family Houses,5313 AVENUE F BLDG 3,,,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-057632 EP,5313,AVENUE F,3120937,10089239,30.31845382,-97.72045456,"
,  
(30.31845382, -97.72045456)"
Jack Garcia,BP,C-1000 Commercial Remodel,701 W LONGSPUR BLVD BLDG 15,,,112 Final Building,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-044825 BP,701,LONGSPUR,3129181,10106923,30.36652906,-97.69300392,"
,  
(30.36652906, -97.69300392)"
Jonathan Herrin,MP,C-1001 Commercial Finish Out,3900 DROSSETT DR BLDG H,,,400 Mechanical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-043241 MP,3900,DROSSETT,3117928,10050219,30.21138815,-97.73287908,"
,  
(30.21138815, -97.73287908)"
Hector Nava,EP,R- 101 Single Family Houses,8517 DONGAN DR,,,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-010722 EP,8517,DONGAN,3124464,10024607,30.14056397,-97.71410207,"
,  
(30.14056397, -97.71410207)"
Frank Nanyes,PP,Residential,2905 TERRAIN LN,,,510 Sewer Tap,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-046431 PP,2905,TERRAIN,3110237,10090584,30.32283754,-97.75425832,"
,  
(30.32283754, -97.75425832)"
Noe Rodriguez,BP,R- 101 Single Family Houses,1141 WEBBERVILLE RD BLDG 2,,,619 Pre-Construction Tree/Environmental Inspection,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-129106 BP,1141,WEBBERVILLE,3131574,10074193,30.27640377,-97.68788597,"
,  
(30.27640377, -97.68788597)"
Hector Nava,BP,R- 101 Single Family Houses,7201 WOODFORD WAY,,,101 Building Layout,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-161608 BP,7201,WOODFORD,3120071,10027262,30.14814568,-97.72779875,"
,  
(30.14814568, -97.72779875)"
Noe Rodriguez,MP,R- 434 Addition & Alterations,3207 E 16TH ST,,,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-116533 MP,3207,16TH,3127290,10075276,30.27966012,-97.70137245,"
,  
(30.27966012, -97.70137245)"
Ralph Martinez,MP,Residential,6309 SOFTWOOD DR,,,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,FLORES GLORIA,,2026-053112 MP,6309,SOFTWOOD,3113114,10040111,30.18391144,-97.74885855,"
,  
(30.18391144, -97.74885855)"
Jack Garcia,BP,C-1001 Commercial Finish Out,2011 SAN ANTONIO ST UNIT FLR22,,,109 TCO Occupancy,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2022-034297 BP,2011,SAN ANTONIO,3114171,10076309,30.28334633,-97.74284654,"
,  
(30.28334633, -97.74284654)"
Victor Acquarola,PP,Residential,10648 BRAMBLECREST DR,,,521 Final Plumbing,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-048371 PP,10648,BRAMBLECREST,3089610,10132275,30.43874022,-97.81662885,"
,  
(30.43874022, -97.81662885)"
Jack Garcia,BP,C-1001 Commercial Finish Out,2011 SAN ANTONIO ST UNIT FLR11,,,109 TCO Occupancy,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2022-034286 BP,2011,SAN ANTONIO,3114171,10076309,30.28334633,-97.74284654,"
,  
(30.28334633, -97.74284654)"
Gerard Ambrose,MP,R- 434 Addition & Alterations,7607 CRESTON LN,,,409 Mechanical Temp Gas,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-000873 MP,7607,CRESTON,3123845,10098060,30.34251319,-97.71058167,"
,  
(30.34251319, -97.71058167)"
Steinberg Antonsson,BP,R- 435 Renovations/Remodel,1904 TRAMSON DR,,,102 Foundation,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-028676 BP,1904,TRAMSON,3115649.335624993,10055718.748125002,30.22665229,-97.73968502,"
,  
(30.22665229, -97.73968502)"
Gerard Ambrose,EP,R- 434 Addition & Alterations,7607 CRESTON LN,,,300 Electrical Slab,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-000873 EP,7607,CRESTON,3123845,10098060,30.34251319,-97.71058167,"
,  
(30.34251319, -97.71058167)"
Aaron Hibbs,PP,Commercial,5800 WELLINGTON DR BLDG 5,,,521 Final Plumbing,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-149389 PP,5800,WELLINGTON,3131149,10086648,30.31066808,-97.68829387,"
,  
(30.31066808, -97.68829387)"
Jack Garcia,BP,C- 105 Five or More Family Bldgs,2011 SAN ANTONIO ST,,,109 TCO Occupancy,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,ROMAN CATHOLIC DIOCESE OF AUSTIN TEXAS,,2022-034272 BP,2011,SAN ANTONIO,3114171,10076309,30.28334633,-97.74284654,"
,  
(30.28334633, -97.74284654)"
Adrian Rios,PP,R- 103 Two Family Bldgs,8010 BIRD SONG CIR,,,500 Plumbing Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-049366 PP,8010,BIRD SONG,3093951.17812499,10041974.244375,30.19024292,-97.80935766,"
,  
(30.19024292, -97.80935766)"
Noe Rodriguez,EP,Residential,4409 SCOTTSDALE RD,,,304 Temporary Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-045917 EP,4409,SCOTTSDALE,3134403,10077644,30.28570463,-97.67866556,"
,  
(30.28570463, -97.67866556)"
Joshua Ojeda,MP,C-1000 Commercial Remodel,1905 ALDRICH ST UNIT 220,,,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-029764 MP,1905,ALDRICH,3125880,10081960,30.29812493,-97.70533794,"
,  
(30.29812493, -97.70533794)"
Frank Nanyes,EP,R- 101 Single Family Houses,2510 GREAT OAKS PKWY,,,304 Temporary Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-025629 EP,2510,GREAT OAKS,3112687,10089519,30.3197536,-97.74657372,"
,  
(30.3197536, -97.74657372)"
Bob Reed,MP,Residential,3711 WERNER AVE,,,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,FATEEM WALEED & SABRINA E LILLEBY,,2026-052203 MP,3711,WERNER,3122182,10080035,30.29307307,-97.7171958,"
,  
(30.29307307, -97.7171958)"
Frank Nanyes,BP,R- 645 Demolition One Family Homes,2905 TERRAIN LN,,,100 Bldg Pre-Construction,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-038972 BP,2905,TERRAIN,3110237,10090584,30.32283754,-97.75425832,"
,  
(30.32283754, -97.75425832)"
Scott Roberts,BP,C-1000 Commercial Remodel,4301 W WILLIAM CANNON DR BLDG J,,,100 Bldg Pre-Construction,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-050872 BP,4301,WILLIAM CANNON,3084089,10053081,30.22138553,-97.83977678,"
,  
(30.22138553, -97.83977678)"
Jack Garcia,BP,C-1001 Commercial Finish Out,2011 SAN ANTONIO ST UNIT FLR1,,,109 TCO Occupancy,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2022-034276 BP,2011,SAN ANTONIO,3114171,10076309,30.28334633,-97.74284654,"
,  
(30.28334633, -97.74284654)"
Geoff Glass,CC,Code Enforcement,ROCKING CHAIR RD and TABLE TOP TRL,5,,Initial Response/Site Investigation,Open,2026-05-11T00:00:00.000,2026-05-18T00:00:00.000,,,2026-058291 CC,,,,,,,
Hector Nava,EP,R- 101 Single Family Houses,8808 BREEZE HILL DR,,,302 Electrical Grounding,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-003249 EP,8808,BREEZE HILL,3124570,10026434,30.14557917,-97.71363074,"
,  
(30.14557917, -97.71363074)"
Hector Nava,PP,R- 101 Single Family Houses,7313 STITZEL WELLER DR,,,500 Plumbing Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-043722 PP,7313,STITZEL WELLER,3120628,10027426,30.1485606,-97.72602487,"
,  
(30.1485606, -97.72602487)"
Martin Johnsen,EP,C-1001 Commercial Finish Out,300 PRESSLER ST,,,300 Electrical Slab,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2022-132334 EP,300,PRESSLER,3108332,10071923,30.27166234,-97.76166172,"
,  
(30.27166234, -97.76166172)"
Jack Garcia,BP,C-1001 Commercial Finish Out,2011 SAN ANTONIO ST UNIT FLR17,,,109 TCO Occupancy,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2022-034292 BP,2011,SAN ANTONIO,3114171,10076309,30.28334633,-97.74284654,"
,  
(30.28334633, -97.74284654)"
Hector Nava,BP,R- 101 Single Family Houses,9600 GOLDEN LION DR,,,101 Building Layout,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-045506 BP,9600,GOLDEN LION,3126773,10024988,30.14146159,-97.70677116,"
,  
(30.14146159, -97.70677116)"
Patrick Pena,MP,Commercial,2121 W PARMER LN UNIT 114-A,,2,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-050086 MP,2121,PARMER,3127319,10124746,30.41564293,-97.69756753,"
,  
(30.41564293, -97.69756753)"
Anthony Andrews,EP,R- 101 Single Family Houses,5113 MONARDA MINT DR,,,301 Electrical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-028023 EP,5113,MONARDA MINT,3150716,10107304,30.36615289,-97.62470949,"
,  
(30.36615289, -97.62470949)"
Mike Franke,BP,R- 329 Res Structures Other Than Bldg,7101 N UTE TRL,,,112 Final Building,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-133378 BP,7101,UTE,3108865,10134186,30.44278109,-97.75540338,"
,  
(30.44278109, -97.75540338)"
Levi Singleton,EP,Residential,1200 BRUS BND,,,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-047905 EP,1200,BRUS,3092333.87875,10034300.5425,30.16924973,-97.81502508,"
,  
(30.16924973, -97.81502508)"
Hector Nava,PP,R- 101 Single Family Houses,9109 THE RAVINE WAY,,,500 Plumbing Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-026244 PP,9109,THE RAVINE,3126091,10026645,30.14606059,-97.70880442,"
,  
(30.14606059, -97.70880442)"
Victor Acquarola,BP,R- 101 Single Family Houses,10500 FOUNDATION RD,,,103 Framing,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-011782 BP,10500,FOUNDATION,3084919.22687501,10133823.376875,30.44328749,-97.83139968,"
,  
(30.44328749, -97.83139968)"
Noe Rodriguez,MP,R- 101 Single Family Houses,1410 PEREZ ST--BLDG 1,,101,400 Mechanical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-161819 MP,1410,PEREZ,3130050.62,10075794.85,30.28090647,-97.69259013,"
,  
(30.28090647, -97.69259013)"
Jim Richerson,EP,R- 434 Addition & Alterations,3718 CIMA SERENA BLDG B,,,301 Electrical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-056455 EP,3718,CIMA SERENA,3112475,10109596,30.374956,-97.74576546,"
,  
(30.374956, -97.74576546)"
Victor Acquarola,MP,Residential,6800 FINKLEA CV,,2,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-141688 MP,6800,FINKLEA,3095061,10104739,30.36270642,-97.80132452,"
,  
(30.36270642, -97.80132452)"
Dan Kiser,EP,C-1000 Commercial Remodel,9120 BURNET RD UNIT 130,,8,304 Temporary Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-149884 EP,9120,BURNET,3118320.46062499,10109956.290625,30.37557122,-97.72720681,"
,  
(30.37557122, -97.72720681)"
DeeAnn Afra,MP,R- 101 Single Family Houses,101 LAGO VERDE DR,,,400 Mechanical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2024-142455 MP,101,LAGO VERDE,3057143,10100400,30.35309527,-97.92182382,"
,  
(30.35309527, -97.92182382)"
Keith Cameron,EP,Commercial,6500 1/2 LOYOLA LN,,511,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2024-144057 EP,6500-1/2,LOYOLA,3143795.36937501,10083240.076875,30.30046741,-97.64848906,"
,  
(30.30046741, -97.64848906)"
Gerard Ambrose,EP,R- 101 Single Family Houses,613 E 50TH ST BLDG 3,,,301 Electrical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-118897 EP,613,50TH,3121488,10086932,30.31207666,-97.71888057,"
,  
(30.31207666, -97.71888057)"
Frank Nanyes,EP,R- 101 Single Family Houses,5108 HARMON AVE UNIT A,,,305 Final Electric,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-097808 EP,5108,HARMON,3123742,10086616,30.31106218,-97.71176298,"
,  
(30.31106218, -97.71176298)"
Robin Quick,BP,R- 101 Single Family Houses,5619 REYNOLDS RD,,,105 Wallboard,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-044341 BP,5619,REYNOLDS,3078162,10055053,30.22717027,-97.85839891,"
,  
(30.22717027, -97.85839891)"
Tannen Andrews,BP,C- 322 Service Station & Repair Garage,11900 VISTA PARKE DR,,,100 Bldg Pre-Construction,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,LEANDER ISD BOARD OF TRUSTEES,,2026-057522 BP,11900,VISTA PARKE,3078518.4075,10123278.42625,30.4146944,-97.85245337,"
,  
(30.4146944, -97.85245337)"
Scott Roberts,BP,C- 105 Five or More Family Bldgs,7051 MEADOW LAKE BLVD - BLDG 18,,,111 Energy Final,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2024-003459 BP,7051,MEADOW LAKE,3111205,10037591,30.17710618,-97.75508356,"
,  
(30.17710618, -97.75508356)"
Bob Reed,PP,R- 101 Single Family Houses,2712 E 22ND ST BLDG 2,,,501 Plumbing Pre-pour,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-034012 PP,2712,22ND,3123625.25,10076834,30.28418066,-97.71286306,"
,  
(30.28418066, -97.71286306)"
Adrian Rios,PP,R- 103 Two Family Bldgs,8012 BIRD SONG CIR,,,506 Water Yard Line,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-049399 PP,8012,BIRD SONG,3093965.24062499,10041936.744375,30.19013896,-97.80931586,"
,  
(30.19013896, -97.80931586)"
Robin Quick,PP,R- 101 Single Family Houses,8603 COSMICO ST,,,506 Water Yard Line,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-093155 PP,8603,COSMICO,3064068,10057395,30.23446259,-97.9028524,"
,  
(30.23446259, -97.9028524)"
Gerard Ambrose,MP,R- 101 Single Family Houses,7607 CRESTON LN BLDG 2,,,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-000874 MP,7607,CRESTON,3123844.5,10098060,30.34251322,-97.71058325,"
,  
(30.34251322, -97.71058325)"
Keith Cameron,EP,C- 105 Five or More Family Bldgs,11901 DIONDA LN BLDG 2,,511,300 Electrical Slab,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2023-109090 EP,11901,DIONDA,3150877,10047524,30.20182014,-97.62880719,"
,  
(30.20182014, -97.62880719)"
Jason Samsel,PP,C- 105 Five or More Family Bldgs,7401 SUN CHASE PKWY BLDG 1,,,521 Final Plumbing,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2023-059553 PP,7401,SUN CHASE,3163559,10028650,30.14908658,-97.5901478,"
,  
(30.14908658, -97.5901478)"
Martin Johnsen,EP,C-1000 Commercial Remodel,13011 MC CALLEN PASS BLDG A UNIT 300,,17,301 Electrical Rough,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2025-056972 EP,13011,MC CALLEN,3138908,10123128,30.41043513,-97.6609352,"
,  
(30.41043513, -97.6609352)"
Bob Reed,BP,R- 434 Addition & Alterations,13 KERN RAMBLE,,,111 Energy Final,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2024-078795 BP,13,KERN RAMBLE,3122547,10078603,30.28911314,-97.71614637,"
,  
(30.28911314, -97.71614637)"
Frank Nanyes,MP,Residential,5606 CLAY AVE BLDG A,,,405 Final Mechanical,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-039962 MP,5606,CLAY,3115242,10093545,30.33065688,-97.73818056,"
,  
(30.33065688, -97.73818056)"
Michelle Riffe,PP,C-1000 Commercial Remodel,7010 W SH 71 UNIT 360,,,501 Plumbing Pre-pour,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-048485 PP,7010,SH 71,3072536.64,10058067.53,30.2357998,-97.87599543,"
,  
(30.2357998, -97.87599543)"
Scott Roberts,BP,C-1000 Commercial Remodel,9900 S IH 35 SVRD SB BLDG A UNIT 200,,,105 Wallboard,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-027290 BP,9900,IH 35,3099604,10029695,30.15613523,-97.7923582,"
,  
(30.15613523, -97.7923582)"
Jack Garcia,BP,C-1000 Commercial Remodel,5467 N IH 35 SVRD NB,,,100 Bldg Pre-Construction,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-037258 BP,5467,IH 35,3125675,10088356,30.31571976,-97.70550862,"
,  
(30.31571976, -97.70550862)"
Hector Nava,BP,R- 101 Single Family Houses,8108 PEERLESS PASS,,,103 Framing,,2026-05-11T00:00:00.000,2026-05-11T00:00:00.000,,,2026-033794 BP,8108,PEERLESS,3119102,10029281,30.15375789,-97.73071413,"
,  
(30.15375789, -97.73071413)"
