case_id,priority,status,address,house_number,street_name,city,state,zip_code,opened_date,closed_date,department,case_type,description,inspector,date_updated,last_update,violationcasenumber,violationcaselink,parcelid,location,latitude,longitude,repeatoffenderrelated,shorttermrentalrelated,servicerequestnumber,reportedby
2026-052169 CC,2,Closed,12610 HUNTERS CHASE DRIVE,12610,HUNTERS CHASE DR,AUSTIN,TX,78729,2026-04-27T00:00:00.000,2026-05-06T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Darin Wesley|512-945-7891,2026-05-06T00:00:00.000,No Violation(s) Found/Inspection Performed,,,R090253,"(30.44746871, -97.76987548)",30.44746871,-97.76987548,No,,26-00131349,Complainant
2026-051571 CC,2,Active,2312 E 10TH STREET,2312,E 10TH ST,AUSTIN,TX,78702,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Micheal Ezimako|512-939-8190,2026-04-27T00:00:00.000,Contact Performed,,,0205100212,"(30.26506707, -97.71656376)",30.26506707,-97.71656376,No,Yes,26-00130065,Complainant
2026-052128 CC,2,Active,6001 SHEPHERD MOUNTAIN COVE,6001,SHEPHERD MOUNTAIN CV,AUSTIN,TX,78730,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Micheal Ezimako|512-939-8190,2026-04-28T00:00:00.000,Inspection Performed,,,0139130116,"(30.35742942, -97.79566252)",30.35742942,-97.79566252,No,Yes,26-00131111,Complainant
2026-051745 CC,5,Closed,7412 FIREOAK DRIVE,7412,FIREOAK DR,AUSTIN,TX,78759,2026-04-27T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Keenan Curry|512-952-8667,2026-04-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0164071521,"(30.42159342, -97.77248839)",30.42159342,-97.77248839,No,,26-00130477,Complainant
2026-051708 CC,5,Closed,6301 GARDEN VIEW DRIVE,6301,GARDEN VIEW DR,AUSTIN,TX,78724,2026-04-27T00:00:00.000,2026-05-06T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Gavin Peka|(512) 645-5797,2026-05-06T00:00:00.000,Closed due to Voluntary Compliance,2026 052422-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694458,0215280738,"(30.29030008, -97.65893387)",30.29030008,-97.65893387,No,,26-00130374,Anonymous
2026-052102 CC,5,Closed,3404 BLUMIE STREET,3404,BLUMIE ST,AUSTIN,TX,78745,2026-04-27T00:00:00.000,2026-05-04T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Brandon Smith|,2026-05-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0417272418,"(30.20437084, -97.83419668)",30.20437084,-97.83419668,No,,26-00131012,Anonymous
2026-052207 CC,2,Closed,701 WOODWARD STREET 1018,701,WOODWARD ST,AUSTIN,TX,78704,2026-04-27T00:00:00.000,2026-04-28T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Marisol Valderrama|(512)964-3317,2026-04-28T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0410010440,"(30.2253837, -97.75214159)",30.2253837,-97.75214159,Yes,,,Investigator
2026-052064 CC,2,Active,1803 KEILBAR LN,1803,KEILBAR LN,AUSTIN,TX,78745,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Brandon Smith|,2026-04-29T00:00:00.000,Send CV Notice,2026 052954-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695019,0422150124,"(30.19442012, -97.80853041)",30.19442012,-97.80853041,No,,26-00130961,Complainant
2026-051768 CC,5,Active,2706 LA MESA DRIVE,2706,LA MESA DR,AUSTIN,TX,78704,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Jamal Lewis|(512) 952-2398,2026-05-04T00:00:00.000,CV Violation(s) Found/Inspection Performed,2026 055358-CV,,0405030204,"(30.23675644, -97.761036)",30.23675644,-97.761036,No,,26-00130509,Anonymous
2026-051836 CC,5,Closed,76 CHALMERS AVENUE,76,CHALMERS AVE,AUSTIN,TX,78702,2026-04-27T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Eliza Torrez|512-952-8667,2026-05-07T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0202070211,"(30.25565758, -97.72787237)",30.25565758,-97.72787237,No,,26-00130627,Anonymous
2026-051711 CC,5,Closed,6206 GARDEN VIEW DRIVE,6206,GARDEN VIEW DR,AUSTIN,TX,78724,2026-04-27T00:00:00.000,2026-05-06T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Gavin Peka|(512) 645-5797,2026-05-06T00:00:00.000,Closed due to Voluntary Compliance,2026 052476-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694521,0215280626,"(30.29074975, -97.65847136)",30.29074975,-97.65847136,No,,26-00130385,Anonymous
2026-051989 CC,5,Closed,2304 GREENLEE DRIVE,2304,GREENLEE DR,AUSTIN,TX,78703,2026-04-27T00:00:00.000,2026-05-06T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Belinda Nobles|(512) 974-6402,2026-05-06T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0118041107,"(30.29885518, -97.76277546)",30.29885518,-97.76277546,No,,26-00130823,Anonymous
2026-051781 CC,5,Active,2405 MARCUS ABRAMS BOULEVARD,2405,MARCUS ABRAMS BLVD,AUSTIN,TX,78748,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Brandon Smith|,2026-05-07T00:00:00.000,Posted,2026 052338-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694359,0436253302,"(30.1531477, -97.84071119)",30.1531477,-97.84071119,No,,26-00130542,Complainant
2026-051838 CC,5,Closed,6209 VERA LANE,6209,VERA LN,AUSTIN,TX,78741,2026-04-27T00:00:00.000,2026-04-28T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Aaron Robinson|512-783-5493,2026-04-28T00:00:00.000,Closed/Duplicate Case,,,0304160617,"(30.23831331, -97.69572388)",30.23831331,-97.69572388,No,,26-00130630,Anonymous
2026-051816 CC,2,Closed,1100 S LAMAR BOULEVARD,1100,S LAMAR BLVD,AUSTIN,TX,78704,2026-04-27T00:00:00.000,2026-04-29T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Andres De La Vera|(512) 974-1958,2026-04-29T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0102040426,"(30.25571158, -97.7625396)",30.25571158,-97.7625396,No,,26-00130590,Complainant
2026-051879 CC,5,Closed,8405 GARCREEK CIRCLE,8405,GARCREEK CIR,AUSTIN,TX,78724,2026-04-27T00:00:00.000,2026-05-04T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Desmond Waites|(512) 944-5788,2026-05-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0217380406,"(30.29409657, -97.62883305)",30.29409657,-97.62883305,No,,26-00130672,Anonymous
2026-051543 CC,5,Closed,6302 GARDEN VIEW DRIVE,6302,GARDEN VIEW DR,AUSTIN,TX,78724,2026-04-27T00:00:00.000,2026-04-29T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Gavin Peka|(512) 645-5797,2026-04-29T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0215280624,"(30.29043295, -97.65831534)",30.29043295,-97.65831534,No,,26-00130023,Anonymous
2026-051585 CC,5,Closed,6209 VERA LANE,6209,VERA LN,AUSTIN,TX,78741,2026-04-27T00:00:00.000,2026-04-28T00:00:00.000,Code Enforcement,Complaints,Property Abatement,David Espinoza|(512) 974-3239,2026-04-28T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0304160617,"(30.23831331, -97.69572388)",30.23831331,-97.69572388,No,,26-00130104,Complainant
2026-051699 CC,2,Active,5209 ROB SCOTT STREET,5209,ROB SCOTT ST,AUSTIN,TX,78721,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Kristina Lunde|(512) 884-8718,2026-04-27T00:00:00.000,Send CV Notice,2026 051967-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13693944,0212210966,"(30.28234597, -97.67864385)",30.28234597,-97.67864385,No,,26-00130355,Anonymous
2026-052027 CC,2,Active,1500 ROYAL CREST DRIVE Unit 109,1500,ROYAL CREST DR,AUSTIN,TX,78741,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Edmond Su|512-954-2742,2026-05-01T00:00:00.000,Follow-up Inspection,2026 054628-CV,,0304070208,"(30.24089004, -97.73026008)",30.24089004,-97.73026008,No,,26-00130893,Complainant
2026-051777 CC,4,Closed,1106 MINDA DRIVE,1106,MINDA DR,AUSTIN,TX,78758,2026-04-27T00:00:00.000,2026-04-28T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Lauren Taggart|512-964-2657,2026-04-28T00:00:00.000,Referred to Appropriate Agency,,,0252181522,"(30.38839547, -97.68997501)",30.38839547,-97.68997501,No,,26-00130537,Complainant
2026-052063 CC,5,Active,5010 BAKER STREET,5010,BAKER ST,AUSTIN,TX,78721,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Kristina Lunde|(512) 884-8718,2026-04-28T00:00:00.000,Inspection Performed,,,0212210971,"(30.28291019, -97.67853009)",30.28291019,-97.67853009,No,,26-00130962,Anonymous
2026-051652 CC,5,Closed,1611 CANTERBURY STREET,1611,CANTERBURY ST,AUSTIN,TX,78702,2026-04-27T00:00:00.000,2026-04-28T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Sheila Doyle|(512) 695-9457,2026-04-28T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0202070206,"(30.25609743, -97.72853848)",30.25609743,-97.72853848,No,,26-00130251,Anonymous
2026-052042 CC,5,Closed,6337 S MOPAC EXPY SVRD NB,,,,,,2026-04-27T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Brandon Smith|,2026-04-27T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00130924,Complainant
2026-051897 CC,5,Closed,3406 W SLAUGHTER LN,,,,,,2026-04-27T00:00:00.000,2026-05-01T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|,2026-05-01T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00130704,Anonymous
2026-051736 CC,5,Closed,212 E WILLIAM CANNON DR,,,,,,2026-04-27T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|512-803-5605,2026-04-27T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00130461,Anonymous
2026-051510 CC,5,Closed,4911 W SLAUGHTER LN,,,,,,2026-04-27T00:00:00.000,2026-05-01T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|,2026-05-01T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00129917,Anonymous
2026-051883 CC,2,Active,5001 CRAINWAY DRIVE Unit 6208,5001,CRAINWAY DR,AUSTIN,TX,78724,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Desmond Waites|(512) 944-5788,2026-04-28T00:00:00.000,Contact Performed,,,0226210201,"(30.3190283, -97.65763354)",30.3190283,-97.65763354,No,,26-00130684,Complainant
2026-051606 CC,3,Active,3123 E SH 71 SVRD WB,,,,,,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Juan Villarreal|512-939-9739,2026-05-07T00:00:00.000,Information Update,,,,,,,No,,26-00130153,Anonymous
2026-052093 CC,2,Active,7100 N IH 35 SVRD NB,,,,,,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Karrie De Mascio|512-416-8480,2026-05-05T00:00:00.000,Follow-up Inspection,2026 055788-CV,,,,,,No,,26-00131002,Complainant
2026-051905 CC,5,Closed,3374 W SLAUGHTER LN,,,,,,2026-04-27T00:00:00.000,2026-05-01T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|,2026-05-01T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00130711,Anonymous
2026-052039 CC,5,Closed,4112 BEN GARZA LN,,,,,,2026-04-27T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Brandon Smith|,2026-04-27T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00130918,Complainant
2026-052153 CC,5,Closed,1725 BARTON SPRINGS RD,,,,,,2026-04-27T00:00:00.000,2026-04-30T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|(512) 974-1958,2026-04-30T00:00:00.000,Closed/Duplicate Case,,,,,,,No,,26-00131237,Anonymous
2026-052174 CC,2,Closed,E 10TH ST and NORTHWESTERN AVE,,,,,,2026-04-27T00:00:00.000,2026-04-30T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Hayden Aston|,2026-04-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00131364,Complainant
2026-052086 CC,2,Closed,1826 CEDAR RIDGE DR,,,,,,2026-04-27T00:00:00.000,2026-04-28T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|512-954-2742,2026-04-28T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00130994,Anonymous
2026-051668 CC,5,Closed,STRICKLAND DR and BERESFORD TRL,,,,,,2026-04-27T00:00:00.000,2026-04-29T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|(512) 978-1898,2026-04-29T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00130289,Complainant
2026-051511 CC,5,Closed,10003 BRODIE LN,,,,,,2026-04-27T00:00:00.000,2026-05-01T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|,2026-05-01T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00129926,Anonymous
2026-051910 CC,5,Closed,4880 W SLAUGHTER LN,,,,,,2026-04-27T00:00:00.000,2026-05-01T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|,2026-05-01T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00130721,Anonymous
2026-051666 CC,2,Active,6404 LOYOLA LN,,,,,,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),|(512) 944-5788,2026-04-28T00:00:00.000,Contact Performed,,,,,,,No,,26-00130283,Complainant
2026-051857 CC,5,Closed,GAULT ST and W ANDERSON LN,,,,,,2026-04-27T00:00:00.000,2026-04-28T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|512-964-5585,2026-04-28T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00130643,Complainant
2026-052065 CC,,Closed,5006 BAKER STREET Bldg 2,5006,BAKER ST,AUSTIN,TX,78721,2026-04-27T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Kristina Lunde|(512) 884-8718,2026-04-27T00:00:00.000,Closed/Duplicate Case,,,0212212001,"(30.28299199, -97.67887551)",30.28299199,-97.67887551,No,,,Anonymous
2026-051712 CC,5,Closed,4531 AVENUE B,,,,,,2026-04-27T00:00:00.000,2026-04-29T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|,2026-04-29T00:00:00.000,Information Update,,,,,,,No,,26-00130386,Anonymous
2026-051700 CC,5,Closed,1725 BARTON SPRINGS RD,,,,,,2026-04-27T00:00:00.000,2026-04-30T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|(512) 974-1958,2026-04-30T00:00:00.000,Closed/Duplicate Case,,,,,,,No,,26-00130357,Complainant
2026-051662 CC,2,Active,1706 E OLTORF STREET,,,,,,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Edmond Su|512-954-2742,2026-05-01T00:00:00.000,Follow-up Inspection,2026 053482-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695610,,,,,No,,26-00130274,Complainant
2026-051936 CC,,Closed,1183 CHESTNUT AVENUE,1183,CHESTNUT AVE,AUSTIN,TX,78702,2026-04-27T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Michael Larner|512-765-2858,2026-04-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0208111802,"(30.27307994, -97.71540545)",30.27307994,-97.71540545,No,,,COA Department
2026-051671 CC,5,Closed,E STASSNEY LN and NUCKOLS CROSSING RD,,,,,,2026-04-27T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|512-803-5605,2026-04-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00130298,Complainant
2026-052148 CC,5,Active,716 EBERHART LN,,,,,,2026-04-27T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,|(512) 788-3046,2026-04-28T00:00:00.000,Inspection Performed,,,,,,,No,,26-00131211,Anonymous
2026-051425 CC,2,Closed,3706 GOODWIN AVENUE Unit 331,3706,GOODWIN AVE,AUSTIN,TX,78721,2026-04-26T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Charles Edwards|512-803-5812,2026-05-07T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0207170201,"(30.26846266, -97.69545149)",30.26846266,-97.69545149,No,,26-00129168,Complainant
2026-051473 CC,3,Closed,3417 NEAL STREET,3417,NEAL ST,AUSTIN,TX,78702,2026-04-26T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Work Without Permit,Hayden Aston|,2026-04-27T00:00:00.000,Closed/Duplicate Case,,,0205150555,"(30.26353666, -97.7001264)",30.26353666,-97.7001264,No,,26-00129724,Anonymous
2026-051469 CC,3,Closed,3411 NEAL STREET,3411,NEAL ST,AUSTIN,TX,78702,2026-04-26T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Work Without Permit,Hayden Aston|,2026-04-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0205152101,"(30.26390256, -97.70026534)",30.26390256,-97.70026534,No,,26-00129706,Anonymous
2026-051441 CC,5,Closed,7208 CREEKSIDE DRIVE,7208,CREEKSIDE DR,AUSTIN,TX,78752,2026-04-26T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Eliza Torrez|512-952-8667,2026-05-07T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0227200613,"(30.32503063, -97.68483433)",30.32503063,-97.68483433,No,,26-00129417,Complainant
2026-051439 CC,5,Closed,7202 CREEKSIDE DRIVE,7202,CREEKSIDE DR,AUSTIN,TX,78752,2026-04-26T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Eliza Torrez|512-952-8667,2026-05-07T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0227200616,"(30.32424034, -97.68478944)",30.32424034,-97.68478944,No,,26-00129409,Complainant
2026-051452 CC,3,Closed,8925 SUN SHOWER BEND,8925,SUN SHOWER BND,AUSTIN,TX,78724,2026-04-26T00:00:00.000,2026-04-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Desmond Waites|(512) 944-5788,2026-04-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0211380115,"(30.27763874, -97.63264369)",30.27763874,-97.63264369,No,,26-00129551,Complainant
2026-051423 CC,5,Closed,1912 NEW YORK AVENUE,1912,NEW YORK AVE,AUSTIN,TX,78702,2026-04-26T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Michael Larner|512-765-2858,2026-04-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0208090809,"(30.27311795, -97.71888366)",30.27311795,-97.71888366,No,,26-00129156,Anonymous
2026-051460 CC,5,Closed,5913 E STASSNEY LANE,5913,E STASSNEY LN,AUSTIN,TX,78744,2026-04-26T00:00:00.000,2026-04-30T00:00:00.000,Code Enforcement,Complaints,Property Abatement,David Espinoza|(512) 974-3239,2026-04-30T00:00:00.000,Inspection Performed/Abated by Community Court,,,0322062501,"(30.19144302, -97.73018419)",30.19144302,-97.73018419,No,,26-00129641,Complainant
2026-051454 CC,3,Closed,5305 PROCK LANE,5305,PROCK LN,AUSTIN,TX,78721,2026-04-26T00:00:00.000,2026-04-28T00:00:00.000,Code Enforcement,Complaints,Work Without Permit,Kristina Lunde|(512) 884-8718,2026-04-28T00:00:00.000,Closed/Duplicate Case,,,0205200414,"(30.26735654, -97.6844964)",30.26735654,-97.6844964,No,,26-00129594,Complainant
2026-051485 CC,2,Active,2409 LEON STREET,2409,LEON ST,AUSTIN,TX,78705,2026-04-26T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),David Thompson|(512) 695-4601,2026-04-27T00:00:00.000,Send Graffiti Offer Letter,2026 051595-CV,,0214001333,"(30.28897532, -97.74879302)",30.28897532,-97.74879302,No,,26-00129798,Complainant
2026-051412 CC,2,Active,6410 AUBURN DRIVE,6410,AUBURN DR,AUSTIN,TX,78723,2026-04-26T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Block'o Wilford|,2026-04-29T00:00:00.000,Contact Performed,2026 051658-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13693611,0224220104,"(30.31314981, -97.67875693)",30.31314981,-97.67875693,No,Yes,26-00129054,Complainant
2026-051415 CC,5,Closed,5421 HICKORY DRIVE,5421,HICKORY DR,AUSTIN,TX,78744,2026-04-26T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Benjamin Munoz|512-803-5605,2026-04-27T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0322062402,"(30.18970156, -97.73666038)",30.18970156,-97.73666038,No,,26-00129105,Anonymous
2026-051466 CC,2,Active,1171 HARGRAVE STREET,1171,HARGRAVE ST,AUSTIN,TX,78702,2026-04-26T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Charles Edwards|512-803-5812,2026-05-02T00:00:00.000,Posted,2026 054212-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13696475,0208120401,"(30.27320436, -97.70884918)",30.27320436,-97.70884918,No,,26-00129684,Anonymous
2026-051430 CC,5,Closed,6805 DUBUQUE LANE,6805,DUBUQUE LN,AUSTIN,TX,78723,2026-04-26T00:00:00.000,2026-04-27T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Gavin Peka|(512) 645-5797,2026-04-27T00:00:00.000,Closed/Duplicate Case,,,0224240406,"(30.31363249, -97.6696741)",30.31363249,-97.6696741,No,,26-00129224,Anonymous
2026-051432 CC,5,Closed,6805 DUBUQUE LANE,6805,DUBUQUE LN,AUSTIN,TX,78723,2026-04-26T00:00:00.000,2026-04-30T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Gavin Peka|(512) 645-5797,2026-04-30T00:00:00.000,Closed due to Voluntary Compliance,2026 051824-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13693793,0224240406,"(30.31363249, -97.6696741)",30.31363249,-97.6696741,No,,26-00129222,Anonymous
